time (ms),ankle acceleration forward,ankle acceleration vertical,ankle acceleration lateral,thigh acceleration forward,thigh acceleration vertical,thigh acceleration lateral,trunk acceleration forward,trunk acceleration vertical,trunk acceleration lateral,labels
5859.0,40,29,-960,-27,27,-989,446,19,-873,0.0
5875.0,40,49,-960,-27,27,-979,427,9,-864,0.0
5890.0,50,58,-980,-45,27,-989,446,19,-864,0.0
5906.0,50,49,-930,-27,27,-969,427,9,-893,0.0
5921.0,60,49,-970,-36,37,-969,427,9,-893,0.0
5937.0,40,39,-970,-36,27,-979,436,28,-873,0.0
5953.0,50,39,-960,-27,18,-979,436,19,-873,0.0
5968.0,50,39,-980,-36,37,-1000,427,19,-893,0.0
5984.0,50,29,-960,-45,37,-989,427,19,-893,0.0
6000.0,60,39,-970,-27,18,-979,446,19,-873,0.0
6015.0,50,29,-980,-36,27,-979,417,19,-873,0.0
6031.0,40,39,-960,-36,18,-989,427,28,-864,0.0
6046.0,50,29,-970,-36,27,-969,427,19,-873,0.0
6062.0,50,58,-990,-36,46,-989,427,19,-873,0.0
6078.0,40,49,-960,-36,27,-989,436,38,-864,0.0
6093.0,50,39,-950,-27,27,-969,446,0,-873,0.0
6109.0,40,39,-970,-27,18,-989,436,38,-873,0.0
6125.0,40,49,-970,-36,27,-979,436,19,-883,0.0
6140.0,50,39,-960,-36,37,-1000,446,19,-864,0.0
6156.0,50,39,-940,-36,18,-969,417,19,-864,0.0
6171.0,50,39,-960,-45,18,-969,436,28,-883,0.0
6187.0,40,39,-950,-27,27,-989,456,0,-864,0.0
6203.0,40,58,-970,-27,9,-989,436,19,-883,0.0
6218.0,40,29,-970,-36,27,-969,436,19,-893,0.0
6234.0,40,49,-960,-9,18,-989,446,9,-864,0.0
6250.0,40,49,-970,-27,9,-989,427,28,-883,0.0
6265.0,40,39,-950,-45,27,-989,446,38,-864,0.0
6281.0,50,58,-970,-18,27,-1000,446,19,-854,0.0
6296.0,50,39,-950,-45,18,-979,427,19,-864,0.0
6312.0,40,49,-950,-45,9,-979,446,19,-893,0.0
6328.0,40,49,-960,-27,37,-969,446,19,-864,0.0
6343.0,40,58,-960,-27,46,-1000,456,19,-883,0.0
6359.0,60,29,-970,-27,27,-969,436,19,-883,0.0
6375.0,60,29,-950,-27,37,-979,436,9,-873,0.0
6390.0,50,29,-960,-27,37,-989,436,28,-873,0.0
6406.0,50,49,-950,-27,18,-979,417,28,-873,0.0
6421.0,60,39,-960,-27,37,-979,436,38,-883,0.0
6437.0,50,49,-960,-54,27,-979,436,19,-873,0.0
6453.0,50,49,-960,-27,9,-979,446,28,-902,0.0
6468.0,50,19,-940,-36,46,-1010,446,0,-873,0.0
6484.0,30,49,-1000,-18,37,-979,446,9,-883,0.0
6500.0,40,58,-970,-18,37,-979,446,28,-864,0.0
6515.0,60,19,-930,-36,27,-939,436,19,-864,0.0
6531.0,50,58,-970,-27,18,-979,436,9,-873,0.0
6546.0,50,29,-980,-27,18,-979,436,19,-883,0.0
6562.0,60,9,-940,-36,18,-989,446,38,-893,0.0
6578.0,50,39,-970,-36,18,-989,446,28,-873,0.0
6593.0,50,19,-980,-27,27,-979,436,9,-873,0.0
6609.0,50,49,-950,-27,27,-989,427,9,-854,0.0
6625.0,50,49,-950,-18,18,-969,436,19,-902,0.0
6640.0,50,39,-970,-18,18,-969,436,0,-864,0.0
6656.0,60,29,-970,-27,27,-979,427,38,-893,0.0
6671.0,40,39,-950,-45,27,-979,436,19,-883,0.0
6687.0,40,39,-980,-45,27,-979,446,9,-873,0.0
6703.0,30,58,-960,-36,27,-959,417,19,-873,0.0
6718.0,30,58,-960,-27,18,-979,436,19,-883,0.0
6734.0,50,39,-960,-36,27,-969,446,28,-893,0.0
6750.0,50,49,-960,-27,18,-979,427,19,-864,0.0
6765.0,40,49,-970,-27,27,-969,446,19,-883,0.0
6781.0,50,39,-960,-27,27,-979,436,-9,-864,0.0
6796.0,50,39,-960,-36,27,-969,427,19,-883,0.0
6812.0,50,49,-970,-27,27,-1000,456,28,-864,0.0
6828.0,30,49,-950,-27,9,-1000,446,9,-883,0.0
6843.0,30,49,-950,-36,37,-969,436,19,-873,0.0
6859.0,50,49,-970,-27,27,-989,436,28,-883,0.0
6875.0,50,49,-970,-27,18,-959,436,19,-864,0.0
6890.0,50,49,-970,-45,27,-979,427,28,-873,0.0
6906.0,50,39,-960,-18,18,-969,436,19,-883,0.0
6921.0,40,39,-960,-36,18,-969,436,9,-883,0.0
6937.0,60,39,-960,-36,27,-979,436,19,-854,0.0
6953.0,60,29,-950,-36,37,-979,427,28,-864,0.0
6968.0,60,49,-970,-27,37,-979,446,19,-883,0.0
6984.0,50,39,-970,-36,27,-979,436,19,-873,0.0
7000.0,40,49,-960,-18,9,-989,436,28,-883,0.0
7015.0,30,49,-970,-27,27,-989,436,9,-873,0.0
7031.0,60,39,-960,-27,18,-969,456,9,-864,0.0
7046.0,40,49,-950,-36,27,-979,446,19,-873,0.0
7062.0,40,39,-970,-36,37,-979,436,19,-864,0.0
7078.0,50,49,-950,-27,37,-989,427,28,-854,0.0
7093.0,60,39,-970,-36,18,-979,436,19,-873,0.0
7109.0,50,29,-950,-36,37,-1000,427,28,-893,0.0
7125.0,50,49,-950,-18,9,-979,446,19,-873,0.0
7140.0,50,49,-970,-36,37,-969,446,19,-873,0.0
