time (ms),ankle acceleration forward,ankle acceleration vertical,ankle acceleration lateral,thigh acceleration forward,thigh acceleration vertical,thigh acceleration lateral,trunk acceleration forward,trunk acceleration vertical,trunk acceleration lateral,labels
1859.0,50,39,-970,0,0,0,0,0,0,0.0
1875.0,50,39,-950,0,0,0,0,0,0,0.0
1890.0,50,39,-970,0,0,0,0,0,0,0.0
1906.0,70,49,-970,0,0,0,0,0,0,0.0
1921.0,70,49,-970,0,0,0,0,0,0,0.0
1937.0,60,29,-970,0,0,0,0,0,0,0.0
1953.0,50,49,-970,0,0,0,0,0,0,0.0
1968.0,60,39,-970,0,0,0,0,0,0,0.0
1984.0,40,49,-970,0,0,0,0,0,0,0.0
2000.0,50,49,-990,0,0,0,0,0,0,0.0
2015.0,50,49,-990,0,0,0,0,0,0,0.0
2031.0,60,49,-970,0,0,0,0,0,0,0.0
2046.0,60,29,-960,0,0,0,0,0,0,0.0
2062.0,40,39,-970,0,0,0,0,0,0,0.0
2078.0,50,49,-970,0,0,0,0,0,0,0.0
2093.0,60,29,-970,0,0,0,0,0,0,0.0
2109.0,60,39,-970,0,0,0,0,0,0,0.0
2125.0,50,49,-960,0,0,0,0,0,0,0.0
2140.0,50,49,-960,0,0,0,0,0,0,0.0
2156.0,60,39,-950,0,0,0,0,0,0,0.0
2171.0,60,39,-950,0,0,0,0,0,0,0.0
2187.0,40,49,-970,0,0,0,0,0,0,0.0
2203.0,60,29,-970,0,0,0,0,0,0,0.0
2218.0,60,39,-960,0,0,0,0,0,0,0.0
2234.0,50,39,-980,0,0,0,0,0,0,0.0
2250.0,50,49,-980,0,0,0,0,0,0,0.0
2265.0,60,39,-950,0,0,0,0,0,0,0.0
2281.0,60,29,-970,0,0,0,0,0,0,0.0
2296.0,30,39,-970,0,0,0,0,0,0,0.0
2312.0,50,39,-960,0,0,0,0,0,0,0.0
2328.0,60,29,-980,0,0,0,0,0,0,0.0
2343.0,60,29,-980,0,0,0,0,0,0,0.0
2359.0,60,29,-960,0,0,0,0,0,0,0.0
2375.0,50,29,-980,0,0,0,0,0,0,0.0
2390.0,50,39,-970,0,0,0,0,0,0,0.0
2406.0,50,39,-980,0,0,0,0,0,0,0.0
2421.0,70,49,-980,0,0,0,0,0,0,0.0
2437.0,40,29,-970,0,0,0,0,0,0,0.0
2453.0,60,39,-980,0,0,0,0,0,0,0.0
2468.0,50,49,-960,0,0,0,0,0,0,0.0
2484.0,60,39,-990,0,0,0,0,0,0,0.0
2500.0,50,49,-970,0,0,0,0,0,0,0.0
2515.0,50,49,-970,0,0,0,0,0,0,0.0
2531.0,50,39,-970,0,0,0,0,0,0,0.0
2546.0,50,49,-960,0,0,0,0,0,0,0.0
2562.0,60,29,-960,0,0,0,0,0,0,0.0
2578.0,60,39,-960,0,0,0,0,0,0,0.0
2593.0,50,29,-960,0,0,0,0,0,0,0.0
2609.0,40,29,-970,0,0,0,0,0,0,0.0
2625.0,40,29,-960,0,0,0,0,0,0,0.0
2640.0,50,39,-950,0,0,0,0,0,0,0.0
2656.0,60,39,-960,0,0,0,0,0,0,0.0
2671.0,50,29,-950,0,0,0,0,0,0,0.0
2687.0,40,49,-990,0,0,0,0,0,0,0.0
2703.0,50,19,-980,0,0,0,0,0,0,0.0
2718.0,70,39,-970,0,0,0,0,0,0,0.0
2734.0,50,19,-970,0,0,0,0,0,0,0.0
2750.0,60,29,-970,0,0,0,0,0,0,0.0
2765.0,40,39,-970,0,0,0,0,0,0,0.0
2781.0,60,39,-980,0,0,0,0,0,0,0.0
2796.0,70,49,-990,0,0,0,0,0,0,0.0
2812.0,60,39,-970,0,0,0,0,0,0,0.0
2828.0,50,39,-970,0,0,0,0,0,0,0.0
2843.0,70,39,-970,0,0,0,0,0,0,0.0
2859.0,60,19,-960,0,0,0,0,0,0,0.0
2875.0,60,39,-960,0,0,0,0,0,0,0.0
2890.0,50,29,-960,0,0,0,0,0,0,0.0
2906.0,60,39,-970,0,0,0,0,0,0,0.0
2921.0,60,29,-980,0,0,0,0,0,0,0.0
2937.0,50,29,-970,0,0,0,0,0,0,0.0
2953.0,50,39,-980,0,0,0,0,0,0,0.0
2968.0,40,49,-970,0,0,0,0,0,0,0.0
2984.0,60,39,-960,0,0,0,0,0,0,0.0
3000.0,60,49,-970,0,0,0,0,0,0,0.0
3015.0,50,39,-950,0,0,0,0,0,0,0.0
3031.0,40,39,-960,0,0,0,0,0,0,0.0
3046.0,40,39,-960,0,0,0,0,0,0,0.0
3062.0,40,29,-960,0,0,0,0,0,0,0.0
3078.0,50,29,-960,0,0,0,0,0,0,0.0
3093.0,50,29,-960,0,0,0,0,0,0,0.0
3109.0,50,49,-970,0,0,0,0,0,0,0.0
3125.0,60,49,-980,0,0,0,0,0,0,0.0
3140.0,50,29,-970,0,0,0,0,0,0,0.0
3156.0,40,49,-960,0,0,0,0,0,0,0.0
3171.0,60,39,-980,0,0,0,0,0,0,0.0
3187.0,60,39,-950,0,0,0,0,0,0,0.0
3203.0,50,39,-940,0,0,0,0,0,0,0.0
3218.0,60,39,-960,0,0,0,0,0,0,0.0
3234.0,50,39,-970,0,0,0,0,0,0,0.0
3250.0,60,39,-980,0,0,0,0,0,0,0.0
3265.0,30,49,-990,0,0,0,0,0,0,0.0
3281.0,30,49,-990,0,0,0,0,0,0,0.0
3296.0,50,29,-970,0,0,0,0,0,0,0.0
3312.0,60,39,-960,0,0,0,0,0,0,0.0
3328.0,60,39,-960,0,0,0,0,0,0,0.0
3343.0,60,29,-960,0,0,0,0,0,0,0.0
3359.0,50,49,-960,0,0,0,0,0,0,0.0
3375.0,50,29,-960,0,0,0,0,0,0,0.0
3390.0,40,39,-980,0,0,0,0,0,0,0.0
3406.0,50,49,-970,0,0,0,0,0,0,0.0
3421.0,50,29,-970,0,0,0,0,0,0,0.0
3437.0,40,58,-960,0,0,0,0,0,0,0.0
3453.0,40,39,-980,0,0,0,0,0,0,0.0
3468.0,60,39,-980,0,0,0,0,0,0,0.0
3484.0,40,39,-960,45,46,-979,0,0,0,0.0
3500.0,40,39,-960,45,46,-979,0,0,0,0.0
3515.0,60,39,-980,45,37,-969,0,0,0,0.0
3531.0,50,39,-960,45,55,-979,0,0,0,0.0
3546.0,50,49,-950,45,55,-979,0,0,0,0.0
3562.0,60,39,-980,54,37,-979,0,0,0,0.0
3578.0,80,19,-970,54,37,-969,0,0,0,0.0
3593.0,40,39,-960,45,46,-1000,0,0,0,0.0
3609.0,50,39,-970,45,46,-989,0,0,0,0.0
3625.0,40,29,-960,45,46,-989,0,0,0,0.0
3640.0,70,39,-970,54,27,-969,0,0,0,0.0
3656.0,60,39,-950,45,46,-989,0,0,0,0.0
3671.0,70,49,-990,36,37,-979,0,0,0,0.0
3687.0,70,49,-990,36,37,-979,0,0,0,0.0
3703.0,60,39,-970,45,46,-989,0,0,0,0.0
3718.0,50,29,-970,45,27,-969,0,0,0,0.0
3734.0,40,49,-960,45,37,-979,0,0,0,0.0
3750.0,50,29,-950,45,27,-969,0,0,0,0.0
3765.0,60,39,-960,54,37,-969,0,0,0,0.0
3781.0,60,29,-970,54,37,-969,0,0,0,0.0
3796.0,50,49,-950,45,37,-989,0,0,0,0.0
3812.0,40,29,-980,54,37,-969,0,0,0,0.0
3828.0,50,39,-970,45,27,-979,0,0,0,0.0
3843.0,60,39,-960,54,37,-969,0,0,0,0.0
3859.0,60,39,-960,45,37,-989,0,0,0,0.0
3875.0,50,39,-970,63,37,-959,0,0,0,0.0
3890.0,40,39,-980,63,37,-959,0,0,0,0.0
3906.0,60,39,-960,54,27,-989,0,0,0,0.0
3921.0,50,19,-960,45,46,-979,0,0,0,0.0
3937.0,40,39,-980,54,46,-979,0,0,0,0.0
3953.0,60,29,-980,54,37,-979,0,0,0,0.0
3968.0,50,39,-970,45,37,-969,0,0,0,0.0
3984.0,40,29,-970,36,37,-1000,0,0,0,0.0
4000.0,50,39,-960,36,37,-1000,0,0,0,0.0
4015.0,50,29,-960,54,27,-989,0,0,0,0.0
4031.0,50,39,-970,45,46,-989,0,0,0,0.0
4046.0,60,29,-940,54,46,-969,0,0,0,0.0
4062.0,60,39,-970,45,46,-989,0,0,0,0.0
4078.0,60,39,-970,45,46,-979,0,0,0,0.0
4093.0,50,29,-970,54,37,-979,0,0,0,0.0
4109.0,60,39,-970,63,27,-969,0,0,0,0.0
4125.0,50,58,-950,63,27,-969,0,0,0,0.0
4140.0,50,49,-960,54,37,-969,0,0,0,0.0
4156.0,60,49,-990,45,37,-979,0,0,0,0.0
4171.0,50,29,-970,45,37,-989,0,0,0,0.0
4187.0,50,29,-960,54,37,-989,0,0,0,0.0
4203.0,50,49,-970,63,37,-969,0,0,0,0.0
4218.0,50,49,-970,45,46,-969,0,0,0,0.0
4234.0,50,39,-980,45,37,-979,0,0,0,0.0
4250.0,50,39,-960,54,46,-989,0,0,0,0.0
4265.0,70,29,-960,54,37,-979,0,0,0,0.0
4281.0,50,39,-970,54,37,-979,0,0,0,0.0
4296.0,50,49,-970,54,37,-959,0,0,0,0.0
4312.0,40,29,-970,54,37,-959,0,0,0,0.0
4328.0,60,39,-970,54,46,-979,0,0,0,0.0
4343.0,50,39,-980,45,37,-969,0,0,0,0.0
4359.0,50,39,-960,45,27,-989,0,0,0,0.0
4375.0,60,39,-950,54,46,-989,0,0,0,0.0
4390.0,60,39,-950,45,46,-1000,0,0,0,0.0
4406.0,60,29,-960,45,37,-989,0,0,0,0.0
4421.0,50,39,-970,45,37,-989,0,0,0,0.0
4437.0,50,39,-980,36,46,-969,0,0,0,0.0
4453.0,40,29,-980,54,46,-979,0,0,0,0.0
4468.0,60,29,-970,45,46,-979,0,0,0,0.0
4484.0,60,29,-960,54,37,-989,0,0,0,0.0
4500.0,40,29,-980,54,37,-989,0,0,0,0.0
4515.0,60,39,-980,45,37,-979,0,0,0,0.0
4531.0,50,39,-970,45,37,-989,0,0,0,0.0
4546.0,60,39,-970,45,37,-989,0,0,0,0.0
4562.0,60,39,-970,54,37,-989,0,0,0,0.0
4578.0,60,29,-960,54,37,-989,0,0,0,0.0
4593.0,50,49,-950,54,27,-969,0,0,0,0.0
4609.0,60,39,-980,45,37,-959,0,0,0,0.0
4625.0,50,58,-970,54,37,-979,0,0,0,0.0
4640.0,50,49,-950,54,37,-979,0,0,0,0.0
4656.0,50,39,-980,45,46,-979,0,0,0,0.0
4671.0,50,29,-960,45,27,-979,0,0,0,0.0
4687.0,40,29,-970,45,27,-979,0,0,0,0.0
4703.0,50,49,-950,45,55,-969,0,0,0,0.0
4718.0,50,39,-980,36,37,-979,0,0,0,0.0
4734.0,60,49,-980,45,37,-989,0,0,0,0.0
4750.0,50,29,-970,45,37,-989,0,0,0,0.0
4765.0,50,29,-970,54,37,-969,0,0,0,0.0
4781.0,60,29,-980,45,46,-1000,0,0,0,0.0
4796.0,60,29,-970,45,46,-979,0,0,0,0.0
4812.0,40,49,-970,45,55,-979,0,0,0,0.0
4828.0,50,39,-980,45,55,-979,0,0,0,0.0
4843.0,40,49,-990,45,27,-979,0,0,0,0.0
4859.0,50,39,-980,45,37,-969,0,0,0,0.0
4875.0,60,39,-970,45,37,-989,0,0,0,0.0
4890.0,40,19,-970,45,37,-989,0,0,0,0.0
4906.0,50,58,-960,54,37,-969,0,0,0,0.0
4921.0,60,39,-980,54,37,-979,0,0,0,0.0
4937.0,50,49,-990,54,37,-979,0,0,0,0.0
4953.0,50,49,-990,54,27,-979,0,0,0,0.0
4968.0,70,49,-990,45,27,-979,0,0,0,0.0
4984.0,40,49,-960,45,37,-979,0,0,0,0.0
5000.0,40,39,-980,45,37,-979,0,0,0,0.0
5015.0,40,49,-970,36,46,-989,0,0,0,0.0
5031.0,50,39,-970,45,37,-979,0,0,0,0.0
5046.0,50,49,-970,45,37,-989,0,0,0,0.0
5062.0,50,39,-970,45,37,-989,0,0,0,0.0
5078.0,50,39,-980,54,37,-979,0,0,0,0.0
5093.0,60,29,-950,45,55,-979,0,0,0,0.0
5109.0,50,49,-990,54,27,-979,0,0,0,0.0
5125.0,60,29,-980,54,27,-979,0,0,0,0.0
5140.0,60,39,-970,45,46,-969,0,0,0,0.0
5156.0,50,39,-980,45,37,-979,0,0,0,0.0
5171.0,60,19,-970,54,46,-1000,0,0,0,0.0
5187.0,70,29,-960,63,46,-989,0,0,0,0.0
5203.0,60,29,-970,63,46,-989,0,0,0,0.0
5218.0,40,39,-960,45,55,-979,0,0,0,0.0
5234.0,60,39,-980,45,37,-979,0,0,0,0.0
5250.0,60,29,-980,45,46,-979,0,0,0,0.0
5265.0,60,39,-960,45,46,-979,0,0,0,0.0
5281.0,60,39,-960,45,37,-979,0,0,0,0.0
5296.0,60,29,-940,54,37,-979,0,0,0,0.0
5312.0,70,29,-950,36,37,-969,0,0,0,0.0
5328.0,60,39,-980,45,37,-989,0,0,0,0.0
5343.0,50,29,-980,45,37,-979,0,0,0,0.0
5359.0,60,39,-970,45,27,-979,0,0,0,0.0
5375.0,60,29,-970,45,37,-989,0,0,0,0.0
5390.0,50,29,-960,45,37,-989,0,0,0,0.0
5406.0,60,29,-970,45,46,-969,0,0,0,0.0
5421.0,60,29,-970,54,46,-959,0,0,0,0.0
5437.0,70,29,-980,54,27,-969,0,0,0,0.0
5453.0,40,29,-960,45,37,-969,0,0,0,0.0
5468.0,60,39,-970,45,27,-989,0,0,0,0.0
5484.0,50,39,-970,45,27,-969,0,0,0,0.0
5500.0,60,29,-980,45,37,-989,0,0,0,0.0
5515.0,40,49,-970,54,37,-979,0,0,0,0.0
5531.0,60,29,-970,54,37,-979,0,0,0,0.0
5546.0,60,29,-970,45,46,-979,0,0,0,0.0
5562.0,50,39,-960,45,37,-979,0,0,0,0.0
5578.0,50,29,-980,54,37,-979,0,0,0,0.0
5593.0,50,39,-970,45,46,-979,0,0,0,0.0
5609.0,60,49,-950,36,37,-989,0,0,0,0.0
5625.0,60,39,-960,45,37,-969,0,0,0,0.0
5640.0,60,49,-960,54,46,-979,0,0,0,0.0
5656.0,40,39,-970,45,37,-979,0,0,0,0.0
5671.0,70,39,-970,45,46,-949,0,0,0,0.0
5687.0,50,39,-970,36,37,-979,0,0,0,0.0
5703.0,50,29,-950,54,27,-979,0,0,0,0.0
5718.0,60,29,-970,54,46,-989,0,0,0,0.0
5734.0,50,39,-970,45,37,-969,0,0,0,0.0
5750.0,50,49,-980,54,18,-969,0,0,0,0.0
5765.0,50,49,-960,54,46,-979,0,0,0,0.0
5781.0,60,39,-980,36,27,-969,0,0,0,0.0
5796.0,60,39,-980,54,37,-979,0,0,0,0.0
5812.0,50,39,-980,54,55,-979,0,0,0,0.0
5828.0,50,49,-970,54,37,-959,0,0,0,0.0
5843.0,50,39,-970,54,46,-979,0,0,0,0.0
5859.0,50,49,-970,45,37,-969,0,0,0,0.0
5875.0,60,39,-970,54,46,-989,0,0,0,0.0
5890.0,50,29,-970,36,37,-969,0,0,0,0.0
5906.0,50,39,-960,36,37,-979,0,0,0,0.0
5921.0,60,29,-960,45,46,-979,0,0,0,0.0
5937.0,50,49,-960,54,37,-979,0,0,0,0.0
5953.0,60,39,-960,45,37,-989,0,0,0,0.0
5968.0,50,39,-980,36,37,-979,0,0,0,0.0
5984.0,60,29,-970,45,37,-969,0,0,0,0.0
6000.0,60,49,-970,54,37,-979,0,0,0,0.0
6015.0,60,39,-950,36,37,-989,0,0,0,0.0
6031.0,50,39,-980,45,37,-979,0,0,0,0.0
6046.0,60,39,-960,45,46,-989,320,152,-932,0.0
6062.0,50,39,-980,45,27,-979,320,152,-932,0.0
6078.0,50,39,-980,54,46,-969,300,152,-912,0.0
6093.0,60,39,-980,63,27,-959,300,152,-912,0.0
6109.0,50,39,-980,54,46,-989,310,161,-922,0.0
6125.0,50,49,-970,45,37,-979,310,161,-922,0.0
6140.0,50,39,-960,54,37,-959,320,142,-912,0.0
6156.0,40,39,-970,54,37,-969,320,161,-912,0.0
6171.0,50,39,-970,54,46,-979,320,161,-912,0.0
6187.0,50,49,-960,45,37,-989,310,152,-912,0.0
6203.0,60,29,-980,54,37,-979,310,152,-922,0.0
6218.0,60,49,-970,45,46,-979,310,152,-922,0.0
6234.0,50,49,-980,54,37,-979,300,161,-922,0.0
6250.0,50,39,-970,45,46,-979,310,161,-902,0.0
6265.0,60,29,-970,54,37,-989,310,161,-902,0.0
6281.0,40,29,-980,54,46,-979,300,152,-932,0.0
6296.0,40,49,-980,45,37,-969,310,152,-922,0.0
6312.0,40,39,-980,54,37,-959,310,152,-922,0.0
6328.0,50,39,-970,45,37,-979,310,161,-922,0.0
6343.0,50,58,-970,54,27,-969,310,152,-912,0.0
6359.0,50,49,-980,45,37,-969,320,152,-912,0.0
6375.0,50,49,-970,54,46,-989,320,152,-912,0.0
6390.0,60,29,-970,45,27,-979,310,161,-893,0.0
6406.0,60,19,-980,36,27,-969,310,142,-902,0.0
6421.0,50,49,-970,45,37,-969,310,161,-922,0.0
6437.0,50,29,-970,54,37,-989,310,152,-922,0.0
6453.0,50,39,-970,54,37,-979,310,152,-922,0.0
6468.0,50,39,-970,45,37,-979,310,152,-912,0.0
6484.0,40,39,-960,54,37,-969,300,161,-922,0.0
6500.0,50,39,-980,54,37,-979,310,161,-912,0.0
6515.0,60,49,-950,54,37,-989,310,161,-912,0.0
6531.0,50,39,-950,45,46,-989,300,161,-912,0.0
6546.0,60,39,-960,45,46,-979,310,161,-912,0.0
6562.0,60,39,-960,45,37,-949,310,152,-922,0.0
6578.0,60,29,-960,54,27,-989,310,171,-922,0.0
6593.0,50,39,-970,45,37,-989,330,142,-932,0.0
6609.0,50,39,-970,54,37,-979,310,152,-922,0.0
6625.0,40,49,-980,54,37,-979,310,152,-922,0.0
6640.0,50,49,-970,54,37,-979,310,152,-922,0.0
6656.0,50,39,-960,45,46,-969,320,152,-902,0.0
6671.0,70,49,-970,54,37,-979,320,161,-912,0.0
6687.0,60,29,-970,54,37,-979,320,152,-902,0.0
6703.0,50,49,-980,54,37,-979,310,152,-922,0.0
6718.0,50,39,-970,45,46,-1000,310,152,-922,0.0
6734.0,50,29,-980,45,46,-979,310,161,-932,0.0
6750.0,50,58,-960,36,46,-969,310,142,-902,0.0
6765.0,60,29,-960,45,27,-969,310,161,-922,0.0
6781.0,50,39,-960,36,37,-969,310,161,-912,0.0
6796.0,40,39,-970,54,37,-979,310,142,-922,0.0
6812.0,60,49,-970,45,46,-959,300,152,-902,0.0
6828.0,60,39,-990,54,37,-969,300,152,-902,0.0
6843.0,50,39,-980,45,37,-979,310,152,-912,0.0
6859.0,70,39,-990,45,37,-989,320,161,-932,0.0
6875.0,60,39,-980,45,37,-969,320,152,-912,0.0
6890.0,50,39,-970,45,37,-969,320,142,-912,0.0
6906.0,60,39,-960,45,37,-979,310,171,-922,0.0
6921.0,40,39,-960,54,37,-979,310,152,-932,0.0
6937.0,60,39,-970,45,37,-969,310,161,-912,0.0
6953.0,50,49,-960,54,37,-989,310,161,-902,0.0
6968.0,60,29,-960,45,46,-959,310,152,-912,0.0
6984.0,60,39,-960,54,37,-979,300,161,-912,0.0
7000.0,60,39,-1000,45,46,-1000,300,161,-912,0.0
7015.0,40,39,-980,54,46,-989,310,152,-912,0.0
7031.0,40,39,-980,54,46,-979,300,152,-912,0.0
7046.0,50,39,-960,45,46,-989,300,152,-922,0.0
7062.0,70,29,-960,45,55,-979,300,161,-902,0.0
7078.0,50,39,-980,45,37,-959,320,152,-922,0.0
7093.0,50,39,-960,45,46,-959,310,152,-922,0.0
7109.0,60,39,-970,54,37,-969,330,152,-912,0.0
7125.0,60,39,-970,63,37,-949,320,161,-941,0.0
7140.0,40,49,-970,63,37,-979,320,142,-912,0.0
7156.0,50,49,-970,54,37,-969,291,161,-922,0.0
7171.0,50,39,-950,45,46,-969,310,152,-922,0.0
7187.0,60,39,-950,54,27,-979,320,152,-883,0.0
7203.0,50,49,-970,45,46,-989,310,161,-912,0.0
7218.0,50,58,-960,63,46,-969,310,161,-912,0.0
7234.0,50,39,-970,45,37,-969,310,161,-922,0.0
7250.0,50,39,-960,54,27,-979,300,152,-912,0.0
7265.0,50,39,-960,54,46,-1000,310,161,-922,0.0
7281.0,50,29,-970,54,37,-989,320,152,-922,0.0
7296.0,50,49,-990,45,27,-979,300,171,-922,0.0
7312.0,50,39,-980,54,37,-989,310,152,-922,0.0
7328.0,60,39,-970,45,37,-969,310,152,-912,0.0
7343.0,50,29,-970,63,46,-989,310,161,-902,0.0
7359.0,70,19,-980,45,37,-969,310,152,-912,0.0
7375.0,50,49,-990,54,37,-979,310,152,-912,0.0
7390.0,50,39,-960,45,37,-979,310,161,-932,0.0
7406.0,40,39,-950,45,37,-969,291,161,-902,0.0
7421.0,50,29,-960,45,55,-989,300,152,-912,0.0
7437.0,40,58,-970,45,37,-979,320,152,-912,0.0
7453.0,50,39,-960,45,37,-979,300,152,-922,0.0
7468.0,50,39,-960,36,46,-979,300,152,-922,0.0
7484.0,60,39,-980,54,27,-979,320,161,-902,0.0
7500.0,40,29,-970,45,46,-969,300,152,-902,0.0
7515.0,50,39,-960,45,37,-979,300,161,-912,0.0
