time (ms),ankle acceleration forward,ankle acceleration vertical,ankle acceleration lateral,thigh acceleration forward,thigh acceleration vertical,thigh acceleration lateral,trunk acceleration forward,trunk acceleration vertical,trunk acceleration lateral,labels
2015.0,141,98,-950,-9,27,-979,0,0,0,0.0
2031.0,151,88,-940,0,37,-979,0,0,0,0.0
2046.0,151,88,-940,0,37,-979,0,0,0,0.0
2062.0,141,98,-940,-9,37,-979,0,0,0,0.0
2078.0,131,98,-950,-9,27,-989,0,0,0,0.0
2093.0,151,107,-930,-9,37,-989,0,0,0,0.0
2109.0,141,78,-950,0,18,-959,0,0,0,0.0
2125.0,131,78,-950,-9,37,-979,0,0,0,0.0
2140.0,141,98,-940,-9,37,-979,0,0,0,0.0
2156.0,141,98,-970,-9,55,-989,0,0,0,0.0
2171.0,131,88,-960,-18,27,-989,0,0,0,0.0
2187.0,141,78,-950,-9,46,-979,0,0,0,0.0
2203.0,131,107,-970,-9,37,-949,0,0,0,0.0
2218.0,141,98,-970,0,46,-989,0,0,0,0.0
2234.0,141,98,-950,0,27,-979,0,0,0,0.0
2250.0,141,88,-970,-18,37,-969,0,0,0,0.0
2265.0,141,88,-950,-18,46,-989,0,0,0,0.0
2281.0,141,88,-950,-9,37,-1000,0,0,0,0.0
2296.0,141,98,-950,0,46,-989,0,0,0,0.0
2312.0,141,88,-960,0,46,-989,0,0,0,0.0
2328.0,141,98,-950,-9,37,-969,0,0,0,0.0
2343.0,131,98,-950,-9,46,-989,0,0,0,0.0
2359.0,131,98,-960,0,18,-979,0,0,0,0.0
2375.0,141,88,-950,0,37,-979,0,0,0,0.0
2390.0,151,98,-980,-9,46,-979,0,0,0,0.0
2406.0,141,98,-950,-9,27,-969,0,0,0,0.0
2421.0,131,78,-950,-9,27,-1010,0,0,0,0.0
2437.0,141,88,-950,9,27,-969,0,0,0,0.0
2453.0,131,88,-960,0,46,-989,0,0,0,0.0
2468.0,141,88,-970,0,27,-979,0,0,0,0.0
2484.0,151,78,-950,0,37,-979,0,0,0,0.0
2500.0,141,88,-950,0,37,-969,0,0,0,0.0
2515.0,141,98,-960,-9,37,-989,0,0,0,0.0
2531.0,151,88,-950,0,18,-969,0,0,0,0.0
2546.0,141,98,-960,0,27,-959,0,0,0,0.0
2562.0,141,88,-950,0,46,-989,0,0,0,0.0
2578.0,141,88,-960,0,27,-969,0,0,0,0.0
2593.0,141,98,-950,0,27,-969,0,0,0,0.0
2609.0,141,98,-940,-9,27,-969,-48,114,-961,0.0
2625.0,141,88,-960,-9,37,-969,-48,114,-961,0.0
2640.0,141,98,-970,-9,27,-969,-77,114,-970,0.0
2656.0,141,88,-960,-18,27,-979,-77,114,-970,0.0
2671.0,141,98,-950,0,27,-959,-67,114,-980,0.0
2687.0,131,98,-970,-9,46,-989,-67,114,-980,0.0
2703.0,141,98,-960,0,27,-969,-58,104,-970,0.0
2718.0,141,98,-960,-9,37,-979,-67,114,-980,0.0
2734.0,131,107,-960,-9,46,-989,-67,114,-980,0.0
2750.0,141,98,-960,0,37,-969,-48,95,-970,0.0
2765.0,141,98,-970,0,37,-959,-48,95,-970,0.0
2781.0,131,88,-930,-9,46,-969,-48,95,-970,0.0
2796.0,131,98,-980,-18,37,-989,-48,114,-951,0.0
2812.0,141,88,-950,-9,27,-969,-48,114,-951,0.0
2828.0,131,88,-960,0,18,-979,-58,114,-990,0.0
2843.0,151,78,-960,0,46,-1000,-67,114,-961,0.0
2859.0,141,88,-950,0,27,-949,-67,114,-961,0.0
2875.0,161,98,-960,0,37,-979,-67,123,-961,0.0
2890.0,131,98,-940,-9,18,-969,-58,114,-980,0.0
2906.0,141,107,-960,-9,46,-1000,-67,114,-951,0.0
2921.0,141,98,-970,0,18,-979,-58,114,-970,0.0
2937.0,141,98,-970,-9,37,-989,-58,114,-970,0.0
2953.0,131,98,-960,-9,37,-979,-58,114,-970,0.0
2968.0,141,98,-950,-18,37,-969,-77,104,-951,0.0
2984.0,131,78,-940,-9,27,-979,-58,114,-990,0.0
3000.0,121,88,-950,-18,37,-969,-48,95,-980,0.0
3015.0,141,98,-960,-18,46,-989,-58,114,-970,0.0
3031.0,131,88,-940,9,37,-969,-58,114,-970,0.0
3046.0,141,107,-940,-18,46,-969,-67,123,-980,0.0
3062.0,131,88,-940,-18,46,-969,-58,104,-970,0.0
3078.0,131,98,-970,-9,37,-979,-67,104,-951,0.0
3093.0,151,88,-950,-18,37,-979,-58,114,-970,0.0
3109.0,151,88,-950,0,37,-979,-58,95,-970,0.0
3125.0,131,88,-940,-27,37,-969,-77,114,-970,0.0
3140.0,141,98,-950,-9,37,-1010,-77,114,-970,0.0
3156.0,151,98,-960,0,27,-959,-58,114,-980,0.0
3171.0,141,98,-950,-18,37,-969,-58,95,-951,0.0
3187.0,141,88,-940,-9,37,-989,-67,114,-961,0.0
3203.0,131,78,-960,-18,37,-989,-58,114,-980,0.0
3218.0,141,88,-970,0,27,-969,-67,114,-980,0.0
3234.0,141,88,-950,-18,46,-979,-67,104,-970,0.0
3250.0,131,88,-950,0,46,-979,-58,114,-990,0.0
3265.0,141,107,-970,0,27,-969,-58,114,-990,0.0
3281.0,141,88,-960,-9,27,-969,-67,104,-980,0.0
3296.0,141,78,-950,-9,46,-979,-58,104,-970,0.0
3312.0,131,107,-960,-9,46,-979,-67,123,-951,0.0
3328.0,151,107,-970,-18,27,-979,-58,114,-980,0.0
3343.0,141,88,-960,9,18,-969,-58,95,-970,0.0
3359.0,151,78,-940,-9,27,-989,-58,114,-961,0.0
3375.0,151,98,-950,0,37,-949,-67,123,-961,0.0
3390.0,121,98,-950,-18,46,-969,-67,123,-961,0.0
3406.0,131,98,-950,0,46,-979,-58,95,-970,0.0
3421.0,141,88,-960,-9,27,-979,-67,104,-980,0.0
3437.0,131,98,-970,-9,37,-989,-58,114,-990,0.0
3453.0,141,88,-940,-9,46,-979,-58,95,-970,0.0
3468.0,141,107,-960,-9,46,-989,-58,114,-961,0.0
3484.0,151,78,-960,0,27,-979,-77,114,-980,0.0
3500.0,141,78,-940,-18,37,-969,-48,104,-970,0.0
3515.0,131,98,-950,-9,37,-969,-77,114,-951,0.0
3531.0,141,98,-950,-9,37,-969,-48,104,-980,0.0
3546.0,131,98,-960,-9,37,-969,-77,114,-961,0.0
3562.0,151,98,-950,-9,37,-979,-67,104,-970,0.0
3578.0,141,107,-970,-18,37,-959,-58,104,-970,0.0
3593.0,141,107,-960,-18,37,-989,-58,104,-970,0.0
3609.0,141,98,-960,0,27,-959,-48,104,-980,0.0
3625.0,151,98,-950,-9,27,-979,-58,104,-961,0.0
3640.0,141,98,-950,-9,37,-979,-77,114,-951,0.0
3656.0,141,107,-960,-18,46,-979,-58,123,-990,0.0
3671.0,121,98,-950,0,37,-979,-48,104,-970,0.0
3687.0,141,98,-950,-9,37,-979,-67,114,-970,0.0
3703.0,131,98,-960,-27,46,-979,-58,104,-990,0.0
3718.0,141,88,-940,0,37,-979,-48,95,-980,0.0
3734.0,141,88,-950,-9,46,-969,-67,114,-961,0.0
3750.0,131,88,-960,0,37,-969,-48,114,-990,0.0
3765.0,131,98,-970,-9,46,-969,-58,95,-961,0.0
3781.0,131,88,-960,-9,27,-989,-67,104,-961,0.0
3796.0,131,98,-970,-18,27,-969,-58,104,-970,0.0
3812.0,141,88,-950,0,37,-979,-58,95,-961,0.0
3828.0,141,88,-940,-18,27,-969,-67,114,-990,0.0
3843.0,151,107,-970,-9,37,-989,-48,114,-980,0.0
3859.0,131,88,-960,0,37,-969,-58,114,-970,0.0
3875.0,141,98,-960,-9,37,-989,-67,114,-970,0.0
3890.0,131,107,-970,0,18,-989,-67,114,-970,0.0
3906.0,141,88,-940,-18,46,-969,-58,104,-951,0.0
3921.0,131,98,-960,0,18,-979,-58,114,-980,0.0
3937.0,141,98,-950,0,37,-969,-67,104,-970,0.0
3953.0,141,98,-970,0,46,-979,-67,114,-970,0.0
3968.0,151,78,-960,-18,37,-969,-58,123,-961,0.0
3984.0,141,88,-960,-18,37,-969,-48,123,-990,0.0
4000.0,131,88,-930,0,18,-969,-77,114,-970,0.0
4015.0,141,88,-970,-18,37,-959,-67,123,-980,0.0
4031.0,151,88,-950,-18,37,-959,-48,104,-961,0.0
4046.0,141,98,-960,0,37,-979,-67,133,-980,0.0
4062.0,141,78,-970,0,37,-979,-48,104,-1000,0.0
4078.0,141,107,-960,0,27,-969,-48,95,-980,0.0
4093.0,141,107,-960,-18,37,-979,-67,114,-970,0.0
4109.0,131,78,-950,-9,37,-989,-58,104,-990,0.0
4125.0,141,88,-950,-9,27,-979,-58,104,-961,0.0
4140.0,141,98,-950,0,37,-969,-77,114,-961,0.0
4156.0,131,107,-960,-18,37,-1020,-58,114,-970,0.0
4171.0,131,88,-960,0,55,-969,-58,114,-980,0.0
4187.0,141,88,-960,0,18,-989,-58,114,-970,0.0
4203.0,141,88,-940,-18,27,-989,-67,104,-951,0.0
4218.0,131,78,-940,-9,37,-979,-67,104,-951,0.0
4234.0,131,98,-950,-9,37,-959,-58,114,-980,0.0
4250.0,141,88,-960,-9,37,-979,-58,95,-961,0.0
4265.0,141,78,-970,-9,37,-969,-48,104,-961,0.0
4281.0,141,88,-950,-18,46,-979,-77,123,-990,0.0
4296.0,141,107,-940,0,27,-979,-48,95,-980,0.0
4312.0,141,107,-940,-27,37,-969,-58,104,-961,0.0
4328.0,141,107,-950,-9,37,-989,-48,104,-980,0.0
4343.0,121,98,-960,0,37,-979,-58,104,-961,0.0
4359.0,151,78,-950,-9,27,-979,-58,114,-961,0.0
4375.0,131,98,-950,0,27,-979,-67,114,-970,0.0
4390.0,141,98,-970,-9,46,-979,-48,104,-970,0.0
4406.0,121,98,-950,0,27,-969,-77,114,-961,0.0
4421.0,121,107,-960,-18,37,-969,-67,114,-980,0.0
4437.0,141,88,-960,0,18,-979,-58,104,-970,0.0
4453.0,131,88,-950,0,37,-969,-67,114,-970,0.0
4468.0,141,98,-960,-9,18,-979,-58,104,-970,0.0
4484.0,151,88,-950,-18,37,-959,-48,114,-970,0.0
4500.0,141,88,-970,-18,55,-989,-58,133,-990,0.0
4515.0,141,88,-970,-9,37,-969,-58,114,-970,0.0
4531.0,141,88,-950,-18,46,-989,-58,104,-961,0.0
4546.0,141,78,-940,-9,37,-989,-67,114,-970,0.0
4562.0,141,98,-960,-9,37,-1000,-87,114,-980,0.0
4578.0,141,88,-950,-9,37,-969,-58,95,-980,0.0
4593.0,121,107,-950,-9,27,-969,-58,123,-961,0.0
4609.0,161,78,-960,-9,46,-989,-48,104,-970,0.0
4625.0,141,98,-940,0,27,-969,-48,123,-990,0.0
4640.0,141,88,-950,0,27,-979,-58,104,-980,0.0
4656.0,151,78,-950,9,46,-979,-67,104,-961,0.0
4671.0,141,88,-940,0,27,-989,-58,104,-980,0.0
4687.0,141,88,-960,0,27,-989,-58,104,-961,0.0
4703.0,121,117,-980,-9,37,-979,-58,104,-961,0.0
4718.0,141,98,-950,-18,37,-959,-48,123,-970,0.0
4734.0,141,88,-950,-9,55,-969,-58,95,-970,0.0
4750.0,131,98,-960,9,37,-969,-67,104,-970,0.0
4765.0,141,88,-960,-18,46,-979,-87,114,-1000,0.0
4781.0,131,98,-960,-9,37,-969,-48,104,-951,0.0
4796.0,131,98,-960,-18,46,-1000,-67,114,-980,0.0
4812.0,151,107,-970,0,27,-959,-58,114,-980,0.0
4828.0,151,88,-950,-27,37,-969,-58,114,-980,0.0
4843.0,131,107,-950,0,27,-1000,-67,104,-941,0.0
4859.0,131,98,-970,0,37,-989,-67,104,-970,0.0
4875.0,141,88,-970,-9,37,-979,-67,104,-970,0.0
4890.0,141,78,-950,-18,37,-989,-58,104,-961,0.0
4906.0,131,78,-960,-18,46,-989,-58,104,-951,0.0
4921.0,131,88,-960,0,37,-989,-58,123,-961,0.0
4937.0,141,107,-960,-9,46,-989,-58,114,-980,0.0
4953.0,141,98,-950,-9,37,-979,-58,114,-980,0.0
4968.0,141,98,-950,0,37,-979,-58,114,-951,0.0
4984.0,151,78,-960,0,37,-959,-58,104,-980,0.0
5000.0,131,107,-950,-9,46,-969,-67,104,-980,0.0
5015.0,151,98,-960,-9,37,-979,-67,123,-970,0.0
5031.0,151,107,-980,-9,37,-979,-58,114,-990,0.0
5046.0,131,88,-940,-18,37,-979,-58,104,-980,0.0
5062.0,141,78,-950,-9,46,-989,-77,114,-951,0.0
5078.0,131,98,-960,0,27,-969,-58,123,-990,0.0
5093.0,141,98,-960,-9,37,-979,-67,104,-990,0.0
5109.0,151,78,-950,-9,37,-969,-58,104,-961,0.0
5125.0,131,98,-960,-9,27,-989,-67,123,-990,0.0
5140.0,131,88,-950,0,27,-969,-58,104,-980,0.0
5156.0,131,98,-960,-9,55,-959,-77,114,-980,0.0
5171.0,131,98,-970,-9,37,-969,-58,114,-980,0.0
5187.0,141,78,-950,-9,27,-989,-58,104,-961,0.0
5203.0,141,88,-960,0,27,-979,-67,123,-970,0.0
5218.0,141,98,-980,-9,37,-969,-48,114,-970,0.0
5234.0,131,88,-960,0,37,-989,-48,123,-990,0.0
5250.0,141,107,-950,0,27,-989,-67,123,-980,0.0
5265.0,141,78,-960,-9,27,-979,-48,95,-970,0.0
5281.0,121,98,-940,0,27,-969,-48,104,-980,0.0
5296.0,141,117,-980,-9,37,-989,-67,104,-961,0.0
5312.0,141,88,-950,0,37,-989,-67,123,-970,0.0
5328.0,141,88,-950,-18,27,-979,-67,104,-961,0.0
5343.0,151,78,-950,-18,37,-979,-48,104,-970,0.0
5359.0,131,98,-960,-18,37,-979,-58,104,-961,0.0
5375.0,141,98,-970,-9,46,-969,-48,114,-980,0.0
5390.0,151,78,-960,-9,18,-979,-58,104,-961,0.0
5406.0,141,88,-930,-18,37,-969,-58,104,-961,0.0
5421.0,131,98,-960,-9,37,-989,-67,104,-961,0.0
5437.0,141,88,-960,-9,37,-989,-58,104,-990,0.0
5453.0,141,98,-960,-9,37,-979,-58,114,-980,0.0
5468.0,151,107,-980,-9,37,-989,-67,104,-970,0.0
5484.0,151,78,-960,-9,46,-979,-48,123,-990,0.0
5500.0,141,107,-960,9,37,-989,-48,114,-970,0.0
5515.0,131,98,-970,-18,37,-979,-77,114,-970,0.0
5531.0,131,88,-950,-9,55,-989,-58,95,-970,0.0
5546.0,141,107,-970,-9,46,-979,-58,95,-970,0.0
5562.0,141,98,-950,-9,46,-989,-67,114,-941,0.0
5578.0,131,107,-960,-18,37,-979,-38,95,-951,0.0
5593.0,131,107,-970,-9,46,-979,-38,95,-951,0.0
5609.0,151,88,-940,-9,37,-969,-67,95,-970,0.0
5625.0,151,78,-970,-18,46,-989,-48,123,-980,0.0
5640.0,131,78,-940,-9,37,-989,-38,104,-951,0.0
5656.0,151,98,-960,-9,37,-989,-48,95,-970,0.0
5671.0,141,98,-940,-9,37,-969,-58,123,-980,0.0
5687.0,131,98,-960,-18,55,-979,-58,104,-980,0.0
5703.0,151,98,-940,-18,37,-979,-77,95,-970,0.0
5718.0,131,88,-950,-18,46,-979,-58,114,-1000,0.0
5734.0,131,98,-950,-9,46,-1000,-48,114,-970,0.0
5750.0,151,88,-940,-9,37,-979,-67,114,-990,0.0
5765.0,141,88,-950,-18,37,-989,-77,114,-970,0.0
5781.0,141,88,-970,-9,37,-989,-58,95,-990,0.0
5796.0,131,88,-950,0,37,-979,-77,104,-961,0.0
5812.0,141,98,-970,-9,37,-989,-58,104,-970,0.0
5828.0,141,78,-960,-9,46,-989,-67,104,-980,0.0
5843.0,151,88,-950,-9,27,-969,-58,95,-970,0.0
5859.0,141,98,-950,-9,27,-959,-67,114,-980,0.0
5875.0,131,88,-960,9,27,-969,-67,114,-951,0.0
5890.0,141,88,-970,0,37,-989,-58,114,-980,0.0
5906.0,141,88,-950,-9,37,-969,-87,123,-980,0.0
5921.0,131,88,-950,-9,37,-979,-67,114,-990,0.0
5937.0,131,88,-960,-9,37,-979,-58,104,-970,0.0
5953.0,131,88,-940,0,37,-1000,-67,114,-961,0.0
5968.0,131,98,-960,-9,37,-979,-58,114,-980,0.0
5984.0,151,78,-950,-9,27,-969,-58,95,-970,0.0
6000.0,131,98,-950,0,37,-989,-67,114,-961,0.0
6015.0,141,98,-960,0,27,-979,-67,114,-990,0.0
6031.0,131,88,-950,-9,37,-989,-67,104,-961,0.0
6046.0,131,88,-970,-9,37,-979,-48,85,-970,0.0
6062.0,151,88,-950,0,37,-989,-48,114,-980,0.0
6078.0,141,78,-950,0,37,-989,-58,95,-970,0.0
6093.0,131,107,-960,-18,46,-979,-67,114,-980,0.0
6109.0,141,88,-950,0,37,-979,-48,104,-970,0.0
6125.0,131,98,-960,0,37,-969,-58,133,-980,0.0
6140.0,141,88,-960,-9,27,-979,-67,114,-970,0.0
6156.0,141,98,-960,-9,37,-979,-58,114,-970,0.0
6171.0,151,98,-970,-9,46,-989,-67,114,-970,0.0
6187.0,151,68,-960,9,37,-979,-48,114,-980,0.0
6203.0,141,98,-950,-18,27,-969,-58,114,-951,0.0
6218.0,131,98,-960,0,37,-969,-58,114,-970,0.0
6234.0,131,98,-970,-9,46,-989,-67,114,-980,0.0
6250.0,141,88,-970,-9,27,-959,-48,104,-961,0.0
6265.0,141,98,-960,-18,37,-969,-58,114,-980,0.0
6281.0,131,98,-950,-9,37,-989,-58,104,-961,0.0
6296.0,131,98,-940,-9,46,-979,-58,114,-970,0.0
6312.0,141,98,-940,-9,27,-979,-58,104,-1000,0.0
6328.0,141,88,-960,9,27,-969,-58,104,-1000,0.0
6343.0,141,68,-930,0,37,-989,-77,114,-961,0.0
6359.0,121,98,-960,-18,37,-979,-77,114,-961,0.0
6375.0,131,98,-970,-9,37,-969,-58,104,-990,0.0
6390.0,131,68,-960,-9,27,-979,-58,95,-970,0.0
6406.0,131,68,-960,-9,46,-989,-67,104,-970,0.0
6421.0,141,78,-970,0,18,-969,-58,114,-990,0.0
6437.0,141,88,-960,-27,27,-979,-48,104,-951,0.0
6453.0,131,98,-950,-27,27,-979,-58,104,-970,0.0
6468.0,131,98,-940,-9,46,-979,-48,114,-990,0.0
6484.0,151,88,-950,-9,46,-979,-48,114,-951,0.0
6500.0,151,88,-950,-9,27,-969,-67,123,-970,0.0
6515.0,151,88,-950,-18,37,-969,-67,104,-951,0.0
6531.0,151,98,-960,-9,37,-969,-48,104,-970,0.0
6546.0,151,98,-960,-9,37,-969,-77,114,-970,0.0
6562.0,131,98,-940,-18,27,-969,-48,104,-970,0.0
6578.0,131,98,-960,-9,46,-979,-58,104,-990,0.0
6593.0,141,88,-970,0,46,-989,-77,114,-990,0.0
6609.0,121,98,-950,-9,27,-989,-58,104,-970,0.0
6625.0,131,88,-950,-27,46,-979,-67,114,-990,0.0
6640.0,151,88,-950,-9,37,-1000,-48,104,-980,0.0
6656.0,141,88,-960,-9,37,-1000,-67,123,-970,0.0
6671.0,141,98,-960,0,27,-969,-58,114,-980,0.0
6687.0,131,98,-950,-9,46,-969,-58,104,-970,0.0
6703.0,141,88,-970,-27,37,-979,-58,104,-961,0.0
6718.0,141,88,-960,9,37,-979,-48,123,-970,0.0
6734.0,131,98,-960,-9,37,-969,-67,104,-951,0.0
6750.0,141,98,-950,-9,37,-969,-67,114,-970,0.0
6765.0,151,88,-960,-9,46,-979,-58,114,-980,0.0
6781.0,151,98,-950,0,18,-969,-67,104,-990,0.0
6796.0,131,88,-970,0,37,-979,-67,123,-970,0.0
6812.0,141,98,-950,-9,37,-989,-48,114,-1000,0.0
6828.0,141,98,-950,0,37,-969,-67,104,-970,0.0
6843.0,151,68,-940,-18,37,-989,-67,104,-961,0.0
6859.0,131,98,-930,9,27,-989,-58,114,-980,0.0
6875.0,151,88,-960,0,37,-979,-67,114,-941,0.0
6890.0,151,58,-960,0,37,-979,-58,114,-961,0.0
6906.0,141,88,-950,-9,37,-979,-67,104,-970,0.0
6921.0,141,88,-960,0,37,-969,-58,114,-980,0.0
6937.0,131,98,-950,0,46,-979,-67,104,-970,0.0
6953.0,151,78,-950,-9,27,-989,-48,95,-961,0.0
6968.0,151,78,-950,9,27,-969,-77,114,-990,0.0
6984.0,141,88,-950,0,37,-989,-58,114,-980,0.0
7000.0,151,88,-960,9,37,-979,-58,114,-961,0.0
7015.0,141,98,-950,-9,37,-979,-67,114,-1000,0.0
7031.0,141,98,-950,-9,46,-969,-48,114,-970,0.0
7046.0,141,78,-940,-9,46,-969,-67,114,-970,0.0
7062.0,141,98,-970,0,37,-969,-67,114,-990,0.0
